season,gw,code,status,chance
2021-22,27,242166,u,0
2021-22,27,242510,u,0
2021-22,27,243016,a,100
2021-22,27,243568,a,100
2021-22,27,243569,u,0
2021-22,27,244560,a,100
2021-22,27,244619,a,100
2021-22,27,244731,a,100
2021-22,27,244851,i,0
2021-22,27,244890,u,0
2021-22,27,245419,a,100
2021-22,27,247632,a,100
2021-22,27,248853,u,0
2021-22,27,248937,i,0
2021-22,27,250604,u,0
2021-22,27,420922,u,0
2021-22,27,423649,d,25
2021-22,27,428580,a,100
2021-22,27,428610,u,0
2021-22,27,428626,a,100
2021-22,27,431131,a,100
2021-22,27,432160,a,100
2021-22,27,432735,i,0
2021-22,27,432830,a,100
2021-22,27,433154,a,100
2021-22,27,433590,u,0
2021-22,27,433979,u,0
2021-22,27,434024,u,0
2021-22,27,434662,u,0
2021-22,27,436234,u,0
2021-22,27,437742,a,100
2021-22,27,438277,a,100
2021-22,27,439485,u,0
2021-22,27,439509,a,100
2021-22,27,440323,a,100
2021-22,27,441191,a,100
2021-22,27,441192,a,100
2021-22,27,442229,u,0
2021-22,27,443661,a,100
2021-22,27,443967,a,100
2021-22,27,444145,a,100
2021-22,27,444463,i,0
2021-22,27,444884,a,100
2021-22,27,445550,u,0
2021-22,27,446008,a,100
2021-22,27,447715,u,0
2021-22,27,448482,u,0
2021-22,27,448487,u,0
2021-22,27,448514,a,100
2021-22,27,449988,a,100
2021-22,27,450070,a,100
2021-22,27,450527,a,100
2021-22,27,461023,u,0
2021-22,27,461484,u,0
2021-22,27,461587,u,0
2021-22,27,462381,u,0
2021-22,27,462424,u,0
2021-22,27,462635,a,100
2021-22,27,463748,u,0
2021-22,27,466404,i,0
2021-22,27,467311,u,0
2021-22,27,468243,u,0
2021-22,27,471471,a,100
2021-22,27,475168,d,75
2021-22,27,477547,i,0
2021-22,27,478912,a,100
2021-22,27,480455,a,100
2021-22,27,481405,u,0
2021-22,27,481624,u,0
2021-22,27,481626,u,0
2021-22,27,483365,a,100
2021-22,27,486672,u,0
2021-22,27,486870,u,0
2021-22,27,490145,a,100
2021-22,27,491551,a,100
2021-22,27,492373,a,100
2021-22,27,493250,u,0
2021-22,27,493934,d,75
2021-22,27,495542,u,0
2021-22,27,501837,a,100
2021-22,28,9089,a,100
2021-22,28,14937,a,100
2021-22,28,15157,a,100
2021-22,28,15749,u,0
2021-22,28,17349,a,100
2021-22,28,17745,a,100
2021-22,28,17761,a,100
2021-22,28,17997,a,100
2021-22,28,18073,d,75
2021-22,28,18892,a,100
2021-22,28,19624,a,100
2021-22,28,19838,a,100
2021-22,28,20066,a,100
2021-22,28,20452,a,100
2021-22,28,20467,a,100
2021-22,28,20480,a,100
2021-22,28,21205,a,100
2021-22,28,28690,u,0
2021-22,28,37096,a,100
2021-22,28,37642,i,0
2021-22,28,38290,n,0
2021-22,28,38533,u,0
2021-22,28,39155,d,75
2021-22,28,39487,d,75
2021-22,28,39790,u,0
2021-22,28,40146,i,0
2021-22,28,40383,a,100
2021-22,28,40387,n,0
2021-22,28,40669,i,0
2021-22,28,40720,i,0
2021-22,28,40836,a,100
2021-22,28,40845,d,75
2021-22,28,41328,d,75
2021-22,28,41338,a,100
2021-22,28,41674,a,100
2021-22,28,41725,u,0
2021-22,28,41823,i,0
2021-22,28,43250,a,100
2021-22,28,43670,a,100
2021-22,28,44346,u,0
2021-22,28,44683,a,100
2021-22,28,44699,a,100
2021-22,28,47431,u,0
2021-22,28,48717,u,0
2021-22,28,48760,a,100
2021-22,28,49262,a,100
2021-22,28,49413,a,100
2021-22,28,50175,a,100
2021-22,28,50232,a,100
2021-22,28,50471,a,100
2021-22,28,51090,a,100
2021-22,28,51927,d,75
2021-22,28,51938,a,100
2021-22,28,52775,i,0
2021-22,28,54484,d,75
2021-22,28,54694,u,0
2021-22,28,55037,a,100
2021-22,28,55422,n,0
2021-22,28,55459,a,100
2021-22,28,55494,d,75
2021-22,28,55605,u,0
2021-22,28,55914,i,0
2021-22,28,56377,a,100
2021-22,28,56979,a,100
2021-22,28,56983,i,0
2021-22,28,57127,a,100
2021-22,28,57134,a,100
2021-22,28,57145,a,100
2021-22,28,57531,a,100
2021-22,28,58376,i,0
2021-22,28,58621,a,100
2021-22,28,58822,a,100
2021-22,28,58845,n,0
2021-22,28,59735,a,100
2021-22,28,59859,a,100
2021-22,28,59949,a,100
2021-22,28,59966,a,100
2021-22,28,60025,u,0
2021-22,28,60252,a,100
2021-22,28,60307,a,100
2021-22,28,60551,a,100
2021-22,28,60586,i,0
2021-22,28,60689,a,100
2021-22,28,60706,a,100
2021-22,28,60914,a,100
2021-22,28,61366,a,100
2021-22,28,61558,d,25
2021-22,28,61933,a,100
2021-22,28,62398,a,100
2021-22,28,62974,u,0
2021-22,28,66242,u,0
2021-22,28,66588,a,100
2021-22,28,66749,a,100
2021-22,28,66975,a,100
2021-22,28,67089,a,100
2021-22,28,68312,u,0
2021-22,28,69143,a,100
2021-22,28,71738,u,0
2021-22,28,72222,a,100
2021-22,28,73426,u,0
2021-22,28,74208,a,100
2021-22,28,75115,i,0
2021-22,28,76306,a,100
2021-22,28,76359,a,100
2021-22,28,77794,i,0
2021-22,28,78007,a,100
2021-22,28,78056,a,100
2021-22,28,78607,a,100
2021-22,28,78830,a,100
2021-22,28,78916,a,100
2021-22,28,79852,u,0
2021-22,28,80146,a,100
2021-22,28,80179,a,100
2021-22,28,80201,a,100
2021-22,28,80226,u,0
2021-22,28,80607,a,100
2021-22,28,80954,a,100
2021-22,28,81012,a,100
2021-22,28,81183,i,0
2021-22,28,81880,a,100
2021-22,28,82263,a,100
2021-22,28,82403,a,100
2021-22,28,83283,a,100
2021-22,28,83299,a,100
2021-22,28,83312,a,100
2021-22,28,83314,u,0
2021-22,28,83428,a,100
2021-22,28,84450,a,100
2021-22,28,84939,a,100
2021-22,28,85242,u,0
2021-22,28,85624,a,100
2021-22,28,85955,a,100
2021-22,28,85971,a,100
2021-22,28,86417,a,100
2021-22,28,86881,a,100
2021-22,28,86934,a,100
2021-22,28,87835,a,100
2021-22,28,87873,a,100
2021-22,28,88900,a,100
2021-22,28,89085,u,0
2021-22,28,89470,u,0
2021-22,28,90105,a,100
2021-22,28,90152,a,100
2021-22,28,90585,a,100
2021-22,28,91047,a,100
2021-22,28,91651,a,100
2021-22,28,92217,d,50
2021-22,28,92371,u,0
2021-22,28,93100,a,100
2021-22,28,93264,a,100
2021-22,28,93284,u,0
2021-22,28,94245,u,0
2021-22,28,95463,a,100
2021-22,28,95658,a,100
2021-22,28,95715,d,75
2021-22,28,96787,a,100
2021-22,28,97032,a,100
2021-22,28,97299,a,100
2021-22,28,98745,u,0
2021-22,28,98747,a,100
2021-22,28,98980,a,100
2021-22,28,100649,u,0
2021-22,28,101148,a,100
2021-22,28,101178,a,100
2021-22,28,101184,a,100
2021-22,28,101188,a,100
2021-22,28,101582,a,100
2021-22,28,101668,a,100
2021-22,28,102057,a,100
2021-22,28,102380,a,100
2021-22,28,102826,n,0
2021-22,28,103025,a,100
2021-22,28,103192,a,100
2021-22,28,103914,a,100
2021-22,28,103955,a,100
2021-22,28,104547,a,100
2021-22,28,105717,i,0
2021-22,28,106617,i,0
2021-22,28,106618,a,100
2021-22,28,106757,u,0
2021-22,28,106760,a,100
2021-22,28,106837,u,0
2021-22,28,107613,a,100
2021-22,28,108156,u,0
2021-22,28,109322,a,100
2021-22,28,109345,a,100
2021-22,28,109528,a,100
2021-22,28,109533,u,0
2021-22,28,110504,d,50
2021-22,28,110735,d,25
2021-22,28,110979,a,100
2021-22,28,111234,a,100
2021-22,28,111291,a,100
2021-22,28,111457,u,0
2021-22,28,111478,a,100
2021-22,28,111773,a,100
2021-22,28,111931,d,75
2021-22,28,113564,a,100
2021-22,28,114128,a,100
2021-22,28,114283,a,100
2021-22,28,115382,a,100
2021-22,28,115556,a,100
2021-22,28,115918,u,0
2021-22,28,116216,a,100
2021-22,28,116535,a,100
2021-22,28,116594,a,100
2021-22,28,116643,a,100
2021-22,28,118748,a,100
2021-22,28,119471,a,100
2021-22,28,119765,a,100
2021-22,28,120202,a,100
2021-22,28,120250,a,100
2021-22,28,121145,a,100
2021-22,28,121160,a,100
2021-22,28,121599,a,100
2021-22,28,122775,a,100
2021-22,28,122798,a,100
2021-22,28,122806,a,100
2021-22,28,124183,d,75
2021-22,28,126184,a,100
2021-22,28,126187,a,100
2021-22,28,128295,a,100
2021-22,28,130036,u,0
2021-22,28,131304,a,100
2021-22,28,131897,u,0
2021-22,28,135363,d,75
2021-22,28,140941,u,0
2021-22,28,141746,a,100
2021-22,28,144485,a,100
2021-22,28,146941,a,100
2021-22,28,148225,u,0
2021-22,28,148508,u,0
2021-22,28,149484,a,100
2021-22,28,149519,a,100
2021-22,28,149915,a,100
2021-22,28,152590,a,100
2021-22,28,152760,a,100
2021-22,28,152898,u,0
2021-22,28,153127,n,0
2021-22,28,153133,a,100
2021-22,28,153256,a,100
2021-22,28,154043,u,0
2021-22,28,154138,a,100
2021-22,28,154506,a,100
2021-22,28,154561,a,100
2021-22,28,155405,i,0
2021-22,28,155503,u,0
2021-22,28,155511,a,100
2021-22,28,155569,a,100
2021-22,28,155651,a,100
2021-22,28,156074,a,100
2021-22,28,156689,u,0
2021-22,28,157775,a,100
2021-22,28,157882,a,100
2021-22,28,158534,a,100
2021-22,28,159533,u,0
2021-22,28,160987,n,0
2021-22,28,162344,u,0
2021-22,28,164484,d,25
2021-22,28,164511,i,0
2021-22,28,164555,i,0
2021-22,28,165153,a,100
2021-22,28,165210,u,0
2021-22,28,165808,u,0
2021-22,28,165809,a,100
2021-22,28,166477,i,0
2021-22,28,166989,a,100
2021-22,28,167199,a,100
2021-22,28,167522,u,0
2021-22,28,168580,a,100
2021-22,28,169187,a,100
2021-22,28,169359,a,100
2021-22,28,170137,d,50
2021-22,28,171287,a,100
2021-22,28,171317,a,100
2021-22,28,171771,a,100
2021-22,28,172632,a,100
2021-22,28,172649,a,100
2021-22,28,172780,a,100
2021-22,28,172782,a,100
2021-22,28,172841,a,100
2021-22,28,172850,i,0
2021-22,28,173514,u,0
2021-22,28,173515,a,100
2021-22,28,173807,n,0
2021-22,28,173818,u,0
2021-22,28,173821,a,100
2021-22,28,173879,u,0
2021-22,28,173904,a,100
2021-22,28,174874,a,100
2021-22,28,174932,a,100
2021-22,28,175353,u,0
2021-22,28,175592,a,100
2021-22,28,176296,u,0
2021-22,28,176297,a,100
2021-22,28,176413,a,100
2021-22,28,177815,d,50
2021-22,28,178301,a,100
2021-22,28,179018,a,100
2021-22,28,179276,a,100
2021-22,28,180151,a,100
2021-22,28,180736,a,100
2021-22,28,180804,u,0
2021-22,28,180974,a,100
2021-22,28,182436,u,0
2021-22,28,183656,s,0
2021-22,28,184029,a,100
2021-22,28,184341,a,100
2021-22,28,184349,a,100
2021-22,28,184667,a,100
2021-22,28,184704,i,0
2021-22,28,184754,a,100
2021-22,28,189627,a,100
2021-22,28,191866,a,100
2021-22,28,192290,a,100
2021-22,28,192303,a,100
2021-22,28,192895,a,100
2021-22,28,193111,u,0
2021-22,28,193488,a,100
2021-22,28,193645,a,100
2021-22,28,194010,a,100
2021-22,28,194164,a,100
2021-22,28,194252,a,100
2021-22,28,194634,a,100
2021-22,28,194799,n,0
2021-22,28,195546,a,100
2021-22,28,195728,a,100
2021-22,28,195735,a,100
2021-22,28,195851,d,75
2021-22,28,197365,a,100
2021-22,28,197464,u,0
2021-22,28,197469,a,100
2021-22,28,198826,i,0
2021-22,28,198849,u,0
2021-22,28,198869,a,100
2021-22,28,199249,a,100
2021-22,28,199584,i,0
2021-22,28,199598,u,0
2021-22,28,199796,a,100
2021-22,28,199798,a,100
2021-22,28,200088,u,0
2021-22,28,200089,a,100
2021-22,28,200402,i,0
2021-22,28,200439,a,100
2021-22,28,200600,a,100
2021-22,28,200617,a,100
2021-22,28,200641,u,0
2021-22,28,200720,a,100
2021-22,28,200826,u,0
2021-22,28,201666,a,100
2021-22,28,202993,i,0
2021-22,28,203341,a,100
2021-22,28,203368,u,0
2021-22,28,203389,i,0
2021-22,28,204480,a,100
2021-22,28,204580,a,100
2021-22,28,204676,u,0
2021-22,28,205533,a,100
2021-22,28,205651,a,100
2021-22,28,206325,a,100
2021-22,28,206915,d,75
2021-22,28,207283,a,100
2021-22,28,208973,a,100
2021-22,28,209042,i,0
2021-22,28,209045,u,0
2021-22,28,209046,a,100
2021-22,28,209243,a,100
2021-22,28,209244,a,100
2021-22,28,209289,d,75
2021-22,28,209353,u,0
2021-22,28,209362,u,0
2021-22,28,212319,a,100
2021-22,28,212325,a,100
2021-22,28,212721,i,0
2021-22,28,212723,a,100
2021-22,28,213345,u,0
2021-22,28,213687,u,0
2021-22,28,214225,a,100
2021-22,28,214466,a,100
2021-22,28,214590,a,100
2021-22,28,215059,a,100
2021-22,28,215136,u,0
2021-22,28,215379,u,0
2021-22,28,215413,a,100
2021-22,28,215439,d,75
2021-22,28,215460,u,0
2021-22,28,215476,a,100
2021-22,28,215711,a,100
2021-22,28,216058,u,0
2021-22,28,216620,u,0
2021-22,28,216646,a,100
2021-22,28,217401,u,0
2021-22,28,217487,u,0
2021-22,28,217593,a,100
2021-22,28,218031,a,100
2021-22,28,218997,u,0
2021-22,28,219352,a,100
2021-22,28,219847,a,100
2021-22,28,219937,u,0
2021-22,28,219961,a,100
2021-22,28,220037,u,0
2021-22,28,220166,u,0
2021-22,28,220394,u,0
2021-22,28,220566,a,100
2021-22,28,220598,u,0
2021-22,28,220627,d,50
2021-22,28,220686,u,0
2021-22,28,220688,n,0
2021-22,28,221239,u,0
2021-22,28,221399,a,100
2021-22,28,221610,a,100
2021-22,28,221632,a,100
2021-22,28,222017,u,0
2021-22,28,222018,a,100
2021-22,28,222531,u,0
2021-22,28,222564,a,100
2021-22,28,222627,u,0
2021-22,28,222694,a,100
2021-22,28,223175,u,0
2021-22,28,223340,a,100
2021-22,28,223723,d,75
2021-22,28,224444,u,0
2021-22,28,224967,a,100
2021-22,28,225000,u,0
2021-22,28,225702,d,75
2021-22,28,225796,a,100
2021-22,28,225902,a,100
2021-22,28,226597,a,100
2021-22,28,226956,a,100
2021-22,28,227127,a,100
2021-22,28,227560,d,75
2021-22,28,228044,a,100
2021-22,28,228286,a,100
2021-22,28,230046,a,100
2021-22,28,230251,a,100
2021-22,28,231065,a,100
2021-22,28,231372,u,0
2021-22,28,232185,d,75
2021-22,28,232223,u,0
2021-22,28,232229,u,0
2021-22,28,232247,u,0
2021-22,28,232351,u,0
2021-22,28,232413,a,100
2021-22,28,232423,i,0
2021-22,28,232456,u,0
2021-22,28,232653,a,100
2021-22,28,232787,a,100
2021-22,28,232792,a,100
2021-22,28,232937,d,75
2021-22,28,232980,d,75
2021-22,28,233425,u,0
2021-22,28,233963,u,0
2021-22,28,235382,a,100
2021-22,28,235448,u,0
2021-22,28,235546,a,100
2021-22,28,240143,a,100
2021-22,28,240514,u,0
2021-22,28,241157,a,100
2021-22,28,241289,u,0
2021-22,28,242058,u,0
2021-22,28,242166,u,0
2021-22,28,242510,u,0
2021-22,28,243016,a,100
2021-22,28,243568,a,100
2021-22,28,243569,u,0
2021-22,28,244560,a,100
2021-22,28,244619,a,100
2021-22,28,244731,a,100
2021-22,28,244851,i,0
2021-22,28,244890,u,0
2021-22,28,245419,a,100
2021-22,28,247632,a,100
2021-22,28,248853,u,0
2021-22,28,248937,i,0
2021-22,28,250604,u,0
2021-22,28,420922,u,0
2021-22,28,423649,d,25
2021-22,28,428580,a,100
2021-22,28,428610,u,0
2021-22,28,428626,a,100
2021-22,28,431131,a,100
2021-22,28,432160,a,100
2021-22,28,432735,i,0
2021-22,28,432830,a,100
2021-22,28,433154,a,100
2021-22,28,433590,u,0
2021-22,28,433979,u,0
2021-22,28,434024,u,0
2021-22,28,434662,u,0
2021-22,28,436234,u,0
2021-22,28,437742,a,100
2021-22,28,438277,d,75
2021-22,28,439485,u,0
2021-22,28,439509,a,100
2021-22,28,440323,a,100
2021-22,28,441191,a,100
2021-22,28,441192,a,100
2021-22,28,442229,u,0
2021-22,28,443661,a,100
2021-22,28,443967,a,100
2021-22,28,444145,a,100
2021-22,28,444463,i,0
2021-22,28,444884,a,100
2021-22,28,445550,u,0
2021-22,28,446008,a,100
2021-22,28,447715,u,0
2021-22,28,448482,u,0
2021-22,28,448487,u,0
2021-22,28,448514,a,100
2021-22,28,449988,a,100
2021-22,28,450070,a,100
2021-22,28,450527,d,75
2021-22,28,461023,u,0
2021-22,28,461484,u,0
2021-22,28,461587,u,0
2021-22,28,462381,u,0
2021-22,28,462424,u,0
2021-22,28,462635,a,100
2021-22,28,463748,u,0
2021-22,28,466404,i,0
2021-22,28,467311,u,0
2021-22,28,468243,u,0
2021-22,28,471471,a,100
2021-22,28,475168,a,100
2021-22,28,477547,i,0
2021-22,28,478912,a,100
2021-22,28,480455,a,100
2021-22,28,481405,u,0
2021-22,28,481624,u,0
2021-22,28,481626,u,0
2021-22,28,483365,a,100
2021-22,28,486672,u,0
2021-22,28,486870,u,0
2021-22,28,490145,a,100
2021-22,28,491551,a,100
2021-22,28,492373,a,100
2021-22,28,493250,u,0
2021-22,28,493934,d,75
2021-22,28,495542,u,0
2021-22,28,501837,a,100
2021-22,29,9089,a,100
2021-22,29,14937,a,100
2021-22,29,15157,a,100
2021-22,29,15749,u,0
2021-22,29,17349,a,100
2021-22,29,17745,a,100
2021-22,29,17761,a,100
2021-22,29,17997,a,100
2021-22,29,18073,a,100
2021-22,29,18892,a,100
2021-22,29,19624,a,100
2021-22,29,19838,a,100
2021-22,29,20066,a,100
2021-22,29,20452,a,100
2021-22,29,20467,a,100
2021-22,29,20480,a,100
2021-22,29,21205,a,100
2021-22,29,28690,u,0
2021-22,29,37096,a,100
2021-22,29,37642,i,0
2021-22,29,38290,n,0
2021-22,29,38533,u,0
2021-22,29,39155,a,100
2021-22,29,39487,i,0
2021-22,29,39790,u,0
2021-22,29,40146,i,0
2021-22,29,40383,a,100
2021-22,29,40387,a,100
2021-22,29,40669,i,0
2021-22,29,40720,a,100
2021-22,29,40836,a,100
2021-22,29,40845,d,50
2021-22,29,41328,d,75
2021-22,29,41338,a,100
2021-22,29,41674,a,100
2021-22,29,41725,u,0
2021-22,29,41823,i,0
2021-22,29,43250,a,100
2021-22,29,43670,a,100
2021-22,29,44346,u,0
2021-22,29,44683,a,100
2021-22,29,44699,a,100
2021-22,29,47431,u,0
2021-22,29,48717,u,0
2021-22,29,48760,a,100
2021-22,29,49262,a,100
2021-22,29,49413,a,100
2021-22,29,50175,a,100
2021-22,29,50232,a,100
2021-22,29,50471,i,0
2021-22,29,51090,a,100
2021-22,29,51927,i,0
2021-22,29,51938,a,100
2021-22,29,52775,d,25
2021-22,29,54484,d,75
2021-22,29,54694,u,0
2021-22,29,55037,a,100
2021-22,29,55422,n,0
2021-22,29,55459,a,100
2021-22,29,55494,d,75
2021-22,29,55605,u,0
2021-22,29,55914,i,0
2021-22,29,56377,d,75
2021-22,29,56979,a,100
2021-22,29,56983,a,100
2021-22,29,57127,a,100
2021-22,29,57134,a,100
2021-22,29,57145,d,25
2021-22,29,57531,a,100
2021-22,29,58376,i,0
2021-22,29,58621,a,100
2021-22,29,58822,a,100
2021-22,29,58845,n,0
2021-22,29,59735,a,100
2021-22,29,59859,a,100
2021-22,29,59949,a,100
2021-22,29,59966,a,100
2021-22,29,60025,u,0
2021-22,29,60252,a,100
2021-22,29,60307,a,100
2021-22,29,60551,a,100
2021-22,29,60586,i,0
2021-22,29,60689,a,100
2021-22,29,60706,a,100
2021-22,29,60914,a,100
2021-22,29,61366,a,100
2021-22,29,61558,a,100
2021-22,29,61933,a,100
2021-22,29,62398,a,100
2021-22,29,62974,u,0
2021-22,29,66242,u,0
2021-22,29,66588,a,100
2021-22,29,66749,a,100
2021-22,29,66975,a,100
2021-22,29,67089,a,100
2021-22,29,68312,u,0
2021-22,29,69143,a,100
2021-22,29,71738,u,0
2021-22,29,72222,a,100
2021-22,29,73426,u,0
2021-22,29,74208,a,100
2021-22,29,75115,i,0
2021-22,29,76306,a,100
2021-22,29,76359,a,100
2021-22,29,77794,i,0
2021-22,29,78007,d,75
2021-22,29,78056,a,100
2021-22,29,78607,a,100
2021-22,29,78830,a,100
2021-22,29,78916,a,100
2021-22,29,79852,u,0
2021-22,29,80146,a,100
2021-22,29,80179,a,100
2021-22,29,80201,a,100
2021-22,29,80226,u,0
2021-22,29,80607,a,100
2021-22,29,80954,a,100
2021-22,29,81012,a,100
2021-22,29,81183,i,0
2021-22,29,81880,a,100
2021-22,29,82263,d,75
2021-22,29,82403,a,100
2021-22,29,83283,a,100
2021-22,29,83299,a,100
2021-22,29,83312,a,100
2021-22,29,83314,u,0
2021-22,29,83428,a,100
2021-22,29,84450,a,100
2021-22,29,84939,a,100
2021-22,29,85242,u,0
2021-22,29,85624,a,100
2021-22,29,85955,a,100
2021-22,29,85971,a,100
2021-22,29,86417,a,100
2021-22,29,86881,a,100
2021-22,29,86934,a,100
2021-22,29,87835,a,100
2021-22,29,87873,a,100
2021-22,29,88900,a,100
2021-22,29,89085,u,0
2021-22,29,89470,u,0
2021-22,29,90105,a,100
2021-22,29,90152,a,100
2021-22,29,90585,a,100
2021-22,29,91047,a,100
2021-22,29,91651,a,100
2021-22,29,92217,a,100
2021-22,29,92371,u,0
2021-22,29,93100,a,100
2021-22,29,93264,a,100
2021-22,29,93284,u,0
2021-22,29,94245,u,0
2021-22,29,95463,a,100
2021-22,29,95658,a,100
2021-22,29,95715,a,100
2021-22,29,96787,a,100
2021-22,29,97032,a,100
2021-22,29,97299,a,100
2021-22,29,98745,u,0
2021-22,29,98747,a,100
2021-22,29,98980,a,100
2021-22,29,100649,u,0
2021-22,29,101148,a,100
2021-22,29,101178,a,100
2021-22,29,101184,a,100
2021-22,29,101188,a,100
2021-22,29,101582,a,100
2021-22,29,101668,i,0
2021-22,29,102057,a,100
2021-22,29,102380,a,100
2021-22,29,102826,n,0
2021-22,29,103025,a,100
2021-22,29,103192,a,100
2021-22,29,103914,a,100
2021-22,29,103955,a,100
2021-22,29,104547,a,100
2021-22,29,105717,a,100
2021-22,29,106611,a,100
2021-22,29,106617,a,100
2021-22,29,106618,a,100
2021-22,29,106757,u,0
2021-22,29,106760,i,0
2021-22,29,106837,u,0
2021-22,29,107613,a,100
2021-22,29,108156,u,0
2021-22,29,109322,a,100
2021-22,29,109345,a,100
2021-22,29,109528,a,100
2021-22,29,109533,u,0
2021-22,29,110504,a,100
2021-22,29,110735,i,0
2021-22,29,110979,a,100
2021-22,29,111234,a,100
2021-22,29,111291,a,100
2021-22,29,111457,u,0
2021-22,29,111478,a,100
2021-22,29,111773,d,75
2021-22,29,111931,d,75
2021-22,29,113564,d,75
2021-22,29,114128,a,100
2021-22,29,114283,a,100
2021-22,29,115382,a,100
2021-22,29,115556,a,100
2021-22,29,115918,u,0
2021-22,29,116216,a,100
2021-22,29,116535,a,100
2021-22,29,116594,a,100
2021-22,29,116643,a,100
2021-22,29,118748,a,100
2021-22,29,119471,d,75
2021-22,29,119765,a,100
2021-22,29,120202,a,100
2021-22,29,120250,a,100
2021-22,29,121145,d,75
2021-22,29,121160,a,100
2021-22,29,121599,a,100
2021-22,29,122775,a,100
2021-22,29,122798,a,100
2021-22,29,122806,a,100
2021-22,29,124183,a,100
2021-22,29,126184,d,75
2021-22,29,126187,a,100
2021-22,29,128295,a,100
2021-22,29,130036,u,0
2021-22,29,131304,d,75
2021-22,29,131897,u,0
2021-22,29,135363,a,100
2021-22,29,140941,u,0
2021-22,29,141746,a,100
2021-22,29,144485,a,100
2021-22,29,146941,a,100
2021-22,29,148225,u,0
2021-22,29,148508,u,0
2021-22,29,149484,a,100
2021-22,29,149519,a,100
2021-22,29,149915,a,100
2021-22,29,152590,a,100
2021-22,29,152760,a,100
2021-22,29,152898,u,0
2021-22,29,153127,n,0
2021-22,29,153133,a,100
2021-22,29,153256,a,100
2021-22,29,154043,u,0
2021-22,29,154138,a,100
2021-22,29,154506,a,100
2021-22,29,154561,a,100
2021-22,29,155405,i,0
2021-22,29,155503,u,0
2021-22,29,155511,a,100
2021-22,29,155569,a,100
2021-22,29,155651,a,100
2021-22,29,156074,a,100
2021-22,29,156689,u,0
2021-22,29,157775,a,100
2021-22,29,157882,a,100
2021-22,29,158534,a,100
2021-22,29,159533,u,0
2021-22,29,160987,n,0
2021-22,29,162344,u,0
2021-22,29,164484,d,25
2021-22,29,164511,i,0
2021-22,29,164555,i,0
2021-22,29,165153,a,100
2021-22,29,165210,u,0
2021-22,29,165808,u,0
2021-22,29,165809,a,100
2021-22,29,166477,i,0
2021-22,29,166989,a,100
2021-22,29,167199,a,100
2021-22,29,167522,u,0
2021-22,29,168580,a,100
2021-22,29,169187,a,100
2021-22,29,169359,a,100
2021-22,29,170137,d,75
2021-22,29,171287,a,100
2021-22,29,171314,i,0
2021-22,29,171317,a,100
2021-22,29,171771,a,100
2021-22,29,172632,a,100
2021-22,29,172649,a,100
2021-22,29,172780,a,100
2021-22,29,172782,a,100
2021-22,29,172841,a,100
2021-22,29,172850,i,0
2021-22,29,173514,u,0
2021-22,29,173515,a,100
2021-22,29,173807,n,0
2021-22,29,173818,u,0
2021-22,29,173821,i,0
2021-22,29,173879,u,0
2021-22,29,173904,a,100
2021-22,29,174874,a,100
2021-22,29,174932,a,100
2021-22,29,175353,u,0
2021-22,29,175592,a,100
2021-22,29,176296,u,0
2021-22,29,176297,a,100
2021-22,29,176413,d,75
2021-22,29,177815,a,100
2021-22,29,178186,i,0
2021-22,29,178301,a,100
2021-22,29,179018,a,100
2021-22,29,179276,a,100
2021-22,29,180151,a,100
2021-22,29,180736,a,100
2021-22,29,180804,u,0
2021-22,29,180974,d,75
2021-22,29,182436,u,0
2021-22,29,183656,s,0
2021-22,29,184029,a,100
2021-22,29,184341,a,100
2021-22,29,184349,i,0
2021-22,29,184667,a,100
2021-22,29,184704,i,0
2021-22,29,184754,a,100
2021-22,29,189627,a,100
2021-22,29,191866,a,100
2021-22,29,192290,a,100
2021-22,29,192303,a,100
2021-22,29,192895,a,100
2021-22,29,193111,u,0
2021-22,29,193488,a,100
2021-22,29,193645,a,100
2021-22,29,194010,a,100
2021-22,29,194164,a,100
2021-22,29,194252,a,100
2021-22,29,194634,a,100
2021-22,29,194799,n,0
2021-22,29,195546,a,100
2021-22,29,195728,a,100
2021-22,29,195735,a,100
2021-22,29,195851,d,25
2021-22,29,197365,a,100
2021-22,29,197464,u,0
2021-22,29,197469,a,100
2021-22,29,198826,a,100
2021-22,29,198849,u,0
2021-22,29,198869,a,100
2021-22,29,199249,a,100
2021-22,29,199584,i,0
2021-22,29,199598,u,0
2021-22,29,199796,a,100
2021-22,29,199798,a,100
