element,GW,expected_goals,expected_assists
368,30,0.205847,0.112903
368,31,0.141607,0.000000
368,32,0.019730,0.028784
368,34,0.062266,0.000000
368,35,0.054209,0.483817
368,36,0.060514,0.000000
368,37,0.045837,0.067225
368,38,0.071125,0.313299
369,1,0.000000,0.413893
369,5,0.017946,0.000000
369,6,0.057723,0.000000
369,7,0.380363,0.000000
369,8,0.000000,0.082975
369,11,0.026005,0.000000
369,12,0.094521,0.000000
369,13,0.010332,0.019572
369,14,0.088605,0.000000
369,23,0.151352,0.000000
369,25,0.455326,0.018338
369,26,0.355525,0.000000
369,27,0.047837,0.000000
369,30,0.025855,0.020491
369,31,0.076663,0.036238
369,35,0.041506,0.000000
369,37,0.032636,0.014024
369,38,0.072083,0.000000
370,1,0.077680,0.073128
370,2,0.162627,0.065736
370,4,0.000000,0.153089
370,6,0.085620,0.080184
370,7,0.268880,0.417274
370,8,0.000000,0.055871
370,10,0.061472,0.124810
370,11,0.000000,0.056806
370,12,0.056558,0.186988
370,13,0.129501,0.000000
370,14,0.000000,0.078831
370,15,0.042104,0.043340
370,16,0.117188,0.016106
370,17,0.000000,0.055648
370,19,0.073196,0.039912
370,20,0.076657,0.090332
370,21,0.101443,0.066049
370,22,0.160395,0.000000
370,23,0.043225,0.163376
370,24,0.019514,0.000000
370,25,0.013474,0.359581
370,26,0.000000,0.016490
370,27,1.484650,0.098310
370,28,0.193300,0.000000
370,30,0.048026,0.023003
370,31,0.763046,0.089104
370,32,0.000000,0.034003
370,34,0.699300,0.039821
370,35,0.101034,0.168654
370,36,0.134580,0.588421
370,37,0.072563,0.049198
370,38,0.013666,0.093453
373,2,0.033160,0.019257
373,6,0.000000,0.013048
373,7,0.000000,0.046597
373,8,0.000000,0.421897
373,9,0.017200,0.027919
373,10,0.000000,0.032113
373,11,0.000000,0.148429
373,15,0.010221,0.000000
373,18,0.000000,0.038193
373,19,0.054310,0.021646
373,21,0.000000,0.329071
373,22,0.000000,0.014510
373,23,0.000000,0.057382
373,24,0.058531,0.035034
373,25,0.022973,0.000000
373,26,0.000000,0.074039
373,29,0.000000,0.016599
373,30,0.039122,0.000000
373,31,0.031810,0.072842
373,36,0.000000,0.016485
375,1,0.000000,0.288066
375,2,0.000000,0.046425
375,3,0.000000,0.054871
375,4,0.113662,0.000000
375,5,0.033373,0.000000
375,8,0.048082,0.000000
375,10,0.057586,0.017732
375,11,0.037844,0.000000
375,12,0.009761,0.000000
375,13,0.000000,0.009193
375,14,0.000000,0.024301
375,16,0.065376,0.000000
375,17,0.000000,0.025165
375,19,0.000000,0.021634
375,27,0.000000,0.035669
375,30,0.058841,0.083096
375,31,0.040731,0.021399
375,32,0.077293,0.000000
375,34,0.000000,0.032878
375,35,0.083527,0.000000
375,36,0.000000,0.352197
375,38,0.416743,0.012159
376,3,0.040815,0.000000
376,4,0.046780,0.000000
376,5,0.000000,0.030055
376,8,0.132062,0.000000
376,10,0.056866,0.000000
376,12,0.000000,0.483268
376,16,0.000000,0.018246
376,21,0.032656,0.000000
376,23,0.056206,0.000000
376,25,0.045917,0.373958
376,30,0.000000,0.042586
376,38,0.019020,0.000000
377,1,0.465211,0.058938
377,2,1.094488,0.052313
377,3,0.129266,0.343862
377,4,0.389313,0.000000
377,5,0.640544,0.344042
377,6,0.139436,0.000000
377,7,0.000000,0.092686
377,8,0.255738,0.000000
377,9,0.107581,0.717295
377,10,0.059751,0.083903
377,11,0.000000,0.025669
377,12,0.616220,0.689580
377,13,0.030908,0.263168
377,14,0.275456,0.014716
377,16,0.305909,0.000000
377,19,0.062142,0.000000
377,20,0.053482,0.052518
377,21,0.670453,0.075206
377,22,0.306214,0.013549
377,23,0.045265,0.308499
377,24,0.216473,0.000000
377,25,0.485111,0.031879
377,27,0.865671,0.116930
377,28,0.573219,0.041776
377,30,0.276404,0.000000
377,31,0.069790,0.000000
377,32,0.562170,0.013653
377,34,0.000000,0.084963
377,35,1.196074,0.431316
377,36,0.591306,0.416570
377,37,0.650113,0.000000
378,17,0.208458,0.000000
378,20,0.060647,0.074880
379,19,0.042346,0.000000
380,20,0.000000,0.030276
381,35,0.000000,0.044889
382,2,0.054700,0.000000
382,3,0.030945,0.000000
382,4,0.063304,0.000000
382,8,0.081219,0.095742
382,9,0.000000,0.066564
382,10,0.120138,0.040332
382,11,0.028852,0.000000
382,13,0.000000,0.100684
382,17,0.063957,0.000000
382,21,0.046504,0.000000
382,26,0.123127,0.000000
382,27,0.105567,0.000000
382,37,0.010032,0.025158
385,4,0.000000,0.045730
385,5,0.000000,0.041341
385,18,0.194477,0.000000
385,21,0.000000,0.044827
385,22,0.000000,0.018833
385,31,0.033432,0.000000
386,1,0.000000,0.059850
386,6,0.000000,0.088943
386,8,0.012960,0.000000
386,12,0.000000,0.094613
386,13,0.000000,0.026225
386,14,0.068281,0.475788
386,17,0.190852,0.000000
386,23,0.113834,0.000000
386,32,0.086797,0.000000
386,34,0.072675,0.005903
386,35,0.000000,0.030769
386,36,0.000000,0.009153
386,38,0.018528,0.000000
387,2,0.199603,0.000000
387,3,0.069430,0.000000
387,4,0.147001,0.000000
387,6,0.059509,0.064877
387,7,0.071785,0.000000
387,21,0.065191,0.000000
387,22,0.029790,0.000000
387,23,0.016932,0.081433
387,25,0.068605,0.064604
387,26,0.000000,0.333204
387,27,0.035193,0.000000
387,28,0.092084,0.000000
387,30,0.034054,0.107463
387,31,0.000000,0.007086
387,32,0.020587,0.000000
387,35,0.274844,0.000000
388,1,0.145565,0.272898
388,2,0.629806,1.102311
388,3,1.385263,0.577147
388,4,1.361312,0.384641
388,5,0.677067,0.289297
388,6,0.201112,0.316789
388,7,1.239682,0.000000
388,8,0.614065,0.161636
388,9,0.000000,0.291759
388,10,0.040968,0.105232
388,11,0.277394,0.015709
388,12,0.463567,0.029403
388,13,0.459546,0.000000
388,14,0.261251,0.000000
388,15,0.117494,0.000000
388,17,0.965233,0.270658
388,18,0.760264,0.208527
388,19,0.308638,0.393411
388,23,0.830403,0.086937
388,24,0.063314,0.033938
388,25,0.270314,0.039773
388,26,1.390953,0.160679
388,27,0.781164,0.767100
388,28,0.084800,0.000000
388,29,0.814646,0.000000
388,30,1.992563,0.000000
388,31,0.079313,0.000000
388,32,1.024684,0.142728
388,34,0.762101,0.113614
388,35,0.099415,0.240194
388,36,1.561528,0.074979
388,37,0.076957,0.045902
388,38,0.632084,0.068064
389,4,0.422927,0.116831
389,5,0.000000,0.489325
389,10,0.049200,0.000000
389,12,0.027537,0.311697
389,18,0.000000,1.080553
389,19,0.303703,0.000000
389,22,0.047466,0.259293
389,23,0.326308,0.083317
389,26,0.015272,0.102983
389,31,0.146343,0.057772
389,34,0.000000,0.538367
389,35,0.016604,0.000000
390,1,0.048276,0.252022
390,2,1.238984,0.105561
390,3,0.064519,0.330482
390,4,0.401635,0.592640
390,5,0.606052,0.129907
390,6,0.450886,0.000000
390,7,0.029330,0.052623
390,8,0.378839,0.011530
390,9,0.328114,0.000000
390,11,0.017656,0.204859
390,12,0.106344,0.036568
390,13,0.319867,0.583865
390,14,0.545466,0.197402
390,15,0.049256,0.104533
390,17,0.364327,0.446051
390,18,1.377380,0.000000
390,19,0.362391,0.394732
390,20,0.069210,0.000000
390,21,0.069669,0.062914
390,22,0.084886,0.068734
390,23,0.503626,0.015939
390,25,0.069100,0.115055
390,26,0.305411,2.150726
390,27,0.283368,0.551346
390,31,0.517591,0.161337
390,32,0.855879,0.269145
390,34,0.063092,0.574819
390,35,0.455674,0.061109
390,36,0.066428,0.214425
390,38,0.094041,0.087354
391,3,0.351287,0.000000
391,9,0.043229,0.000000
391,10,0.000000,0.033870
391,11,0.043571,0.000000
391,12,0.243002,0.000000
391,13,0.039211,0.000000
391,15,0.039240,0.000000
391,17,0.048353,0.000000
391,18,0.071254,0.000000
391,22,0.048408,0.000000
391,24,0.000000,0.065312
391,25,0.052840,0.067796
391,32,0.063047,0.004337
391,36,0.107859,0.012939
392,1,0.084214,0.000000
392,3,0.693027,0.097596
392,6,0.000000,0.025108
392,21,0.078123,0.000000
392,22,0.021169,0.000000
392,23,0.000000,0.416407
392,25,0.074242,0.047295
392,26,0.587650,0.000000
392,28,0.000000,0.083848
392,29,0.000000,0.629817
392,31,0.075142,0.315601
392,32,0.174842,0.052313
392,35,0.000000,0.019104
394,1,0.121576,0.027308
394,4,0.093620,0.000000
394,25,0.000000,0.015552
394,26,0.543316,0.159635
394,34,0.037814,0.000000
394,35,0.089973,0.354766
394,36,0.603139,0.476721
394,37,0.049040,0.050058
395,1,0.067271,0.060574
395,15,0.000000,0.061069
395,17,0.061018,0.154727
395,19,0.000000,0.020779
395,21,0.000000,0.060350
395,24,0.053336,0.000000
396,3,0.018922,0.312710
396,4,0.011869,0.246008
396,5,0.000000,0.036976
396,11,0.020256,0.000000
396,12,0.016557,0.000000
396,14,0.000000,0.009508
396,17,0.089795,0.074825
396,18,0.234382,0.000000
396,19,0.032357,0.086799
396,20,0.026875,0.000000
396,23,0.000000,0.266412
396,25,0.000000,0.029428
396,28,0.000000,0.009654
396,29,0.074148,0.000000
396,30,0.011651,0.000000
396,31,0.000000,0.062235
396,32,0.000000,0.018316
396,36,0.508624,0.282352
397,3,0.000000,0.016835
397,17,0.017176,0.053480
397,18,0.026437,0.065638
397,36,0.000000,0.019333
397,37,0.012862,0.000000
398,3,0.122995,0.000000
398,4,0.110054,0.000000
398,25,0.014680,0.000000
398,28,0.487883,0.000000
398,38,0.000000,0.016781
400,2,0.000000,0.076389
400,3,0.081006,0.068803
400,5,0.046467,0.000000
400,10,0.118280,0.000000
400,11,0.000000,0.041936
400,13,0.574248,0.000000
400,17,0.454853,0.186673
400,19,0.079798,0.069371
400,20,0.000000,0.079806
400,21,0.040077,0.017157
400,34,0.000000,0.035201
400,37,0.528501,0.088852
402,30,0.137726,0.475365
402,36,0.046731,0.000000
403,2,0.085861,0.078118
403,3,0.270655,0.075174
403,6,0.021465,0.052945
403,7,0.046048,0.106376
403,8,0.446010,0.000000
403,9,0.327933,0.000000
403,12,0.000000,0.189152
403,13,0.000000,0.305939
403,29,0.000000,0.019057
403,31,0.000000,0.023430
403,32,0.098716,0.013341
403,34,0.023902,0.000000
403,35,0.000000,0.072487
403,36,0.080695,0.042096
405,4,0.449735,0.025771
405,6,0.015231,0.084360
405,8,0.000000,0.389945
405,9,0.000000,0.234969
405,12,0.392812,0.014730
405,15,0.019385,0.133064
405,17,0.131473,0.000000
405,18,0.019704,0.559884
405,19,0.092608,0.000000
405,23,0.017916,0.000000
405,24,0.111555,0.000000
405,26,0.000000,0.036898
405,29,0.012628,0.000000
405,30,0.000000,0.258389
405,32,0.143035,0.000000
407,2,0.000000,0.015216
407,19,0.056907,0.290738
407,21,0.000000,0.026068
408,1,0.016330,0.000000
408,3,0.043332,0.023510
408,4,0.015008,0.000000
408,10,0.034100,0.000000
408,26,0.000000,0.086027
408,36,0.750139,0.035813
408,37,0.114278,0.053640
408,38,0.401292,0.000000
409,1,0.000000,0.029795
409,2,0.142595,0.000000
409,3,0.000000,0.040071
409,7,0.000000,0.043566
409,8,0.039175,0.000000
409,13,0.000000,0.016540
409,19,0.000000,0.013660
409,20,0.076883,0.000000
410,19,0.100369,0.462925
411,3,0.016732,0.000000
411,7,0.000000,0.118861
411,11,0.017028,0.258937
411,12,0.030081,0.179570
411,13,0.009327,0.022916
411,14,0.035687,0.000000
411,17,0.371444,0.310073
411,22,0.948568,0.365130
411,23,0.000000,0.071226
411,26,0.059539,0.077298
411,27,0.475826,0.053659
411,28,0.093101,0.044080
411,30,0.021763,0.000000
411,31,0.437994,0.125918
411,32,0.066122,0.137087
411,33,0.000000,0.030361
411,34,0.000000,0.353126
411,35,0.019342,0.383263
411,37,0.016890,0.077682
411,38,0.066444,0.043741
412,3,0.473235,0.000000
412,9,0.107229,0.000000
412,10,0.752783,0.000000
412,11,0.115141,0.000000
412,19,0.000000,0.047216
412,21,0.514061,0.000000
412,24,0.000000,0.242808
412,26,0.125185,0.095737
412,27,0.183366,0.103074
412,31,0.000000,0.089885
412,35,0.009574,0.000000
412,36,0.023962,0.000000
412,37,0.000000,0.042456
412,38,0.085418,0.000000
413,3,0.026425,0.075164
413,4,0.000000,0.045940
413,5,0.025083,0.000000
413,7,0.000000,0.015623
413,12,0.000000,0.013874
413,15,0.024802,0.364367
413,19,0.061411,0.042719
415,12,0.049466,0.000000
415,17,0.329931,0.000000
417,30,0.000000,0.090007
418,5,0.006737,0.113054
418,6,0.000000,0.042575
418,7,0.046766,0.000000
418,8,0.000000,0.015187
418,9,0.063529,0.000000
418,22,0.000000,0.024642
418,23,0.000000,0.111930
418,24,0.000000,0.028598
418,25,0.010107,0.000000
418,27,0.000000,0.767206
418,28,0.086951,0.088030
418,30,0.126597,0.000000
418,31,0.276924,0.122992
418,33,0.000000,0.022473
418,34,0.062287,0.325161
418,35,0.000000,0.461799
418,37,0.076045,0.000000
418,38,0.000000,0.041174
419,12,0.087711,0.012889
419,13,0.064531,0.000000
419,15,0.168963,0.000000
419,17,0.031404,0.000000
419,19,0.053070,0.032919
419,20,0.322648,0.000000
419,21,0.000000,0.065044
419,23,0.054183,0.000000
419,32,0.154084,0.000000
419,34,0.017014,0.008921
419,35,0.000000,0.038825
419,36,0.053309,0.241699
419,37,0.585953,0.016945
421,1,0.057522,0.000000
421,4,0.051636,0.000000
421,6,0.000000,0.017474
422,1,0.026083,0.114618
422,3,0.000000,0.421032
422,5,0.077317,0.005994
422,6,0.041105,0.000000
422,7,0.000000,0.042189
422,8,0.077025,0.272238
422,10,0.113985,0.123780
422,11,0.066915,0.073362
422,12,0.064657,0.019054
422,13,0.025757,0.000000
422,15,0.000000,0.028635
422,16,0.023748,0.000000
422,17,0.031284,0.000000
422,19,0.280471,0.000000
422,20,0.068184,0.000000
422,24,0.000000,0.289123
422,25,0.020438,0.000000
422,26,0.000000,0.191042
422,30,0.000000,0.064778
422,31,0.195482,0.000000
422,34,0.061389,0.000000
422,35,0.484511,0.000000
422,36,0.012195,0.349251
422,37,0.000000,0.018100
422,38,0.105643,0.000000
424,3,0.112403,0.114701
424,6,0.119919,0.000000
424,10,0.214693,0.637151
424,13,0.048382,0.499240
424,14,0.385757,0.356911
424,15,0.051725,0.000000
424,16,0.000000,0.013903
424,18,0.246978,0.374260
424,19,0.085334,0.016749
424,20,0.332127,0.000000
424,23,0.357080,0.000000
424,26,0.293352,0.000000
424,28,0.085880,0.000000
424,30,0.008660,0.000000
424,34,0.000000,0.128975
424,35,0.049830,0.000000
425,4,0.027063,0.013352
425,8,0.019892,0.048574
425,11,0.000000,0.011382
425,17,0.000000,0.011402
425,26,0.000000,0.012795
425,28,0.012075,0.000000
426,17,0.027190,0.000000
427,1,0.000000,0.009716
427,15,0.000000,0.026519
427,32,0.048398,0.079133
427,33,0.000000,0.028761
428,19,0.060348,0.000000
428,20,0.000000,0.072381
428,22,0.000000,0.029302
428,23,0.000000,0.339725
428,24,0.032143,0.000000
428,26,0.054872,0.000000
428,28,0.042230,0.000000
432,1,0.010920,0.000000
432,2,0.044932,0.000000
432,3,0.068933,0.000000
432,5,0.000000,0.119835
432,9,0.028044,0.000000
432,10,0.206461,0.000000
432,11,0.000000,0.016246
432,12,0.393871,0.214140
432,14,0.053645,0.000000
432,19,0.185450,0.000000
432,32,0.060434,0.000000
432,37,0.505525,0.000000
435,2,0.000000,0.009262
435,3,0.000000,0.223295
435,4,0.000000,0.586075
435,5,0.039751,0.103775
435,6,0.000000,0.045856
435,8,0.166065,0.219416
435,9,0.000000,0.044608
435,11,0.037040,0.080855
435,12,0.000000,0.367353
435,13,0.028409,0.000000
435,14,0.037937,0.033075
435,15,0.029807,0.049743
435,16,0.000000,0.086100
435,17,0.097868,0.000000
435,19,0.000000,0.109334
435,20,0.068845,0.374106
435,22,0.066251,0.210975
435,23,0.040468,0.584674
435,24,0.042030,0.409765
435,25,0.000000,0.025009
435,26,0.000000,0.026626
435,27,0.062655,0.778791
435,29,0.000000,0.081792
435,30,0.000000,0.204144
435,34,0.066691,0.248547
435,35,0.000000,0.010420
435,36,0.000000,0.640818
435,37,0.027840,0.451105
435,38,0.000000,0.035644
436,1,0.075445,0.000000
436,6,0.022205,0.025487
436,15,0.000000,0.040149
436,17,0.000000,0.068616
436,19,0.187159,0.504481
437,1,0.172883,0.019924
437,2,1.560150,0.000000
437,3,0.213402,0.013745
437,4,0.441001,0.168144
437,5,0.234090,0.073665
437,6,0.100838,0.000000
437,17,0.037817,0.063073
437,19,1.365859,0.400375
437,20,1.519304,0.458310
437,21,0.082850,0.000000
437,22,0.543204,0.189044
437,25,1.490465,0.000000
437,26,1.431171,0.000000
437,27,0.000000,0.095610
437,28,0.031523,0.033709
437,29,1.261217,0.806912
437,30,0.239331,0.000000
437,34,1.232581,0.115512
437,35,0.000000,0.019023
437,36,0.636474,0.000000
437,37,0.395456,0.023640
437,38,0.000000,0.130353
438,1,0.000000,0.216760
438,2,0.000000,0.547315
438,3,0.000000,0.132120
438,16,0.081089,0.022219
438,22,0.000000,0.143139
438,24,0.083500,0.000000
438,33,0.032327,0.000000
439,5,0.008880,0.000000
439,7,0.000000,0.030886
439,11,0.013638,0.000000
439,13,0.000000,0.027526
439,15,0.063972,0.372737
439,16,0.076417,0.000000
439,17,0.070894,0.000000
439,19,0.593270,0.011854
439,24,0.000000,0.223981
439,28,0.047290,0.076506
439,32,0.000000,0.031032
439,34,0.017767,0.044318
441,1,0.131835,0.108439
441,3,0.119678,0.000000
441,8,0.163340,0.018231
441,9,0.880806,0.535021
441,11,0.138115,0.139209
441,12,0.378420,0.000000
441,13,0.253998,0.000000
441,14,0.037176,0.000000
441,15,0.062722,0.110845
441,16,0.075224,0.015867
441,17,0.105708,0.000000
442,2,0.010410,0.440605
442,3,0.000000,0.853274
442,4,0.018192,0.000000
442,5,0.070442,0.088433
442,6,0.009592,0.000000
442,8,0.285518,0.000000
442,9,0.000000,0.525025
442,10,0.000000,0.018196
442,11,0.000000,0.020047
442,30,0.000000,0.176235
443,4,0.082242,0.000000
443,5,0.077917,0.000000
443,8,0.046039,0.000000
443,11,0.337184,0.000000
443,12,0.455476,0.000000
443,33,0.009733,0.000000
445,1,0.069454,0.000000
445,2,0.188665,0.000000
445,3,1.158422,0.000000
445,4,0.649295,0.106646
445,5,0.038724,0.092360
445,8,0.107715,0.254022
445,9,0.324940,0.149535
445,10,0.157574,0.237050
445,11,0.431233,0.240305
445,12,0.137502,0.226131
445,13,0.041520,0.000000
445,15,0.037067,0.000000
445,17,0.017472,0.220567
445,19,0.766684,0.151701
445,20,0.046903,0.311340
445,21,0.000000,0.078748
445,23,0.542324,0.000000
445,24,0.086500,0.000000
445,25,0.000000,0.556955
445,27,0.013710,0.000000
445,28,0.090996,0.155893
445,29,0.149269,0.000000
445,30,0.646944,0.000000
445,31,0.462615,0.274174
445,32,0.361230,0.243919
445,33,0.046598,0.010005
445,35,0.608349,0.000000
445,36,0.000000,0.403427
445,37,0.000000,0.335006
445,38,0.157844,0.226656
446,1,0.128829,0.014529
446,2,0.081072,0.000000
446,3,0.129523,0.016015
446,4,0.037540,0.000000
446,5,0.039804,0.022316
446,6,0.000000,0.021040
446,7,0.066527,0.000000
446,9,0.039172,0.000000
446,15,0.044214,0.000000
446,16,0.334515,0.000000
446,37,0.019046,0.000000
446,38,0.088348,0.058555
448,1,0.000000,0.040512
448,2,0.037466,0.079457
448,4,0.121747,0.068713
448,6,0.000000,0.019756
448,9,0.092457,0.127282
448,10,0.000000,0.031300
448,11,0.086799,0.531373
448,12,0.000000,0.102835
448,13,0.027100,0.000000
448,15,0.024227,0.055803
448,16,0.096775,0.046093
448,19,0.167731,0.325381
448,20,0.000000,0.082155
448,21,0.010755,0.000000
448,23,0.033057,0.023118
448,24,0.756796,0.000000
448,27,0.134748,0.000000
448,28,0.000000,0.028046
448,29,0.047038,0.000000
448,36,0.013929,0.016073
448,37,0.699300,0.039633
448,38,0.582408,0.000000
449,1,0.260403,0.122068
449,2,0.055241,0.056794
449,3,0.881212,0.000000
449,4,0.138439,0.000000
449,5,0.159557,0.083660
449,6,0.029790,0.000000
449,7,0.034715,0.000000
449,8,0.371310,0.015724
449,9,0.500944,0.000000
449,10,0.080702,0.000000
449,11,0.597256,0.000000
449,12,0.054556,0.037061
449,14,0.075294,0.000000
449,15,0.590449,0.000000
449,16,0.051808,0.000000
449,17,0.555533,0.000000
449,19,0.000000,0.022871
449,20,0.808860,0.000000
449,22,0.270125,0.098183
449,23,0.213640,0.000000
449,24,0.000000,0.022079
449,26,0.000000,0.446443
449,27,0.083447,0.025665
449,28,0.261213,0.000000
449,29,0.753012,0.041849
449,30,0.000000,0.276479
449,31,0.000000,0.411584
449,32,0.000000,0.016461
449,33,0.046438,0.000000
449,34,0.244620,0.110825
449,35,0.040468,0.000000
449,36,0.067595,0.116461
449,37,0.983488,0.000000
449,38,0.042714,0.094073
450,1,0.085471,0.000000
450,2,0.000000,0.033258
450,3,0.405033,0.045226
450,4,0.416173,0.642098
450,5,0.730742,0.000000
450,6,0.080188,0.008534
450,7,0.212464,0.000000
450,8,0.020492,0.000000
450,9,0.058167,0.146899
450,11,0.698997,0.000000
450,12,0.091563,0.000000
450,13,0.061908,0.010987
450,14,0.051110,0.000000
450,16,0.017834,0.036348
450,17,0.263361,0.015544
450,19,0.136862,0.020559
450,20,0.138405,0.129260
450,21,0.072666,0.000000
450,25,0.000000,0.065948
450,26,0.000000,0.057099
450,27,0.037764,0.014903
450,30,0.134348,0.000000
450,32,0.056496,0.009426
450,33,0.028663,0.021921
450,34,0.408191,0.183869
450,35,0.064568,0.197720
450,36,0.573269,0.015389
450,37,0.533679,0.024421
450,38,0.822396,0.390996
451,24,0.366737,0.000000
451,26,0.235129,0.000000
451,30,0.000000,0.014533
451,32,0.274162,0.000000
452,15,0.418951,0.000000
452,24,0.000000,0.015329
452,32,0.026085,0.300068
454,1,0.000000,0.142992
454,2,0.000000,0.070344
454,3,0.041540,0.014624
454,5,0.000000,0.048906
454,9,0.068808,0.110824
454,10,0.060073,0.000000
454,12,0.000000,0.112421
454,16,0.000000,0.065991
454,17,0.013289,0.031882
454,18,0.000000,0.050031
454,22,0.017020,0.087175
454,23,0.054513,0.058083
454,24,0.024296,0.000000
454,25,0.030942,0.070960
454,26,0.000000,0.101404
454,27,0.000000,0.068163
454,28,0.024231,0.038266
454,31,0.031061,0.072788
454,32,0.000000,0.047575
454,35,0.013708,0.012282
454,36,0.064532,0.024935
454,37,0.017896,0.060695
454,38,0.000000,0.080266
457,1,0.289152,0.000000
457,3,0.000000,0.075000
457,6,0.000000,0.019097
457,8,0.000000,0.343997
457,17,0.000000,0.022623
457,25,0.000000,0.050913
457,27,0.000000,0.072676
457,37,0.000000,0.040720
457,38,0.045153,0.000000
458,2,0.007609,0.000000
458,4,0.049485,0.000000
458,7,0.088494,0.000000
458,8,0.000000,0.020615
458,9,0.010101,0.000000
458,19,0.680896,0.383388
458,22,0.043447,0.000000
458,28,0.023133,0.000000
458,32,0.106048,0.000000
458,33,0.000000,0.046612
458,37,0.017612,0.000000
458,38,0.011498,0.000000
459,2,0.000000,0.041812
459,12,0.023112,0.000000
459,13,0.009396,0.000000
459,15,0.000000,0.031153
459,26,0.046565,0.000000
459,27,0.994531,0.087435
459,28,0.227221,0.000000
459,30,0.026754,0.000000
460,1,0.939105,0.237065
460,2,0.328258,0.000000
460,3,0.112858,0.000000
460,4,0.151985,0.000000
460,5,0.077479,0.000000
460,6,0.273532,0.099783
460,7,0.070688,0.076245
460,9,0.215103,0.104275
461,1,0.400130,0.000000
461,4,0.018748,0.000000
461,5,0.000000,0.276843
461,12,0.048755,0.000000
461,13,0.032517,0.000000
461,14,0.081914,0.000000
461,15,0.129534,0.000000
461,16,0.118381,0.000000
461,17,0.052771,0.000000
461,19,0.040070,0.000000
461,27,0.740929,0.000000
461,28,0.000000,0.202156
461,31,0.179141,0.000000
461,32,0.593549,0.000000
461,33,0.008605,0.011955
461,34,0.060940,0.000000
461,36,0.342014,0.039064
461,38,0.063551,0.017092
462,24,0.000000,0.021616
462,26,0.047502,0.019989
464,1,0.000000,0.043849
464,4,0.074947,0.083022
464,5,0.000000,0.045470
464,7,0.415116,0.025952
464,8,0.251467,0.000000
464,9,0.292278,0.058682
464,10,0.637385,0.000000
464,11,0.156241,0.000000
464,12,0.388431,0.000000
464,13,0.000000,0.012270
464,18,0.172727,0.000000
464,19,0.096419,0.123399
464,20,0.052539,0.000000
464,21,0.060013,0.021687
464,23,0.021839,0.000000
464,25,0.079758,0.036685
464,26,0.013574,0.000000
464,27,0.000000,0.024151
464,30,0.347289,0.000000
464,31,0.046715,0.000000
465,1,0.142717,0.000000
465,2,0.000000,0.172839
465,5,0.000000,0.031487
465,6,0.000000,0.050228
465,7,0.085698,0.000000
465,9,0.009160,0.062467
465,10,0.101950,0.561727
465,11,0.035405,0.126748
465,12,0.065816,0.123661
465,13,0.062263,0.000000
465,14,0.000000,0.153081
465,15,0.000000,0.079708
465,16,0.034046,0.050563
465,17,0.000000,0.601321
465,19,0.070161,0.155911
465,20,0.000000,0.014385
465,22,0.000000,0.104177
465,23,0.106348,0.411333
465,24,0.027650,0.020756
465,25,0.058291,0.009994
465,26,0.238567,0.367926
465,27,0.000000,0.008132
465,28,0.019877,0.121804
465,30,0.074181,0.249157
465,31,0.075489,0.000000
465,32,0.179721,0.202972
465,33,0.039900,0.043173
465,34,0.101509,0.067397
465,35,0.170603,0.332642
465,36,0.064470,0.149712
465,37,0.069260,0.000000
465,38,0.074317,0.035629
466,1,0.000000,0.065353
466,2,0.080404,0.006769
466,3,0.079000,0.000000
466,4,0.059397,0.000000
466,5,0.113770,0.000000
466,6,0.025690,0.034122
466,7,0.036312,0.109791
466,8,0.173148,0.223728
466,9,0.000000,0.031786
466,11,0.038021,0.000000
466,13,0.010923,0.020527
466,14,0.101920,0.082176
466,15,0.069177,0.214978
466,16,0.018003,0.030290
466,17,0.755200,0.016953
466,18,0.368302,0.043792
466,19,0.067868,0.000000
466,20,0.087409,0.000000
466,22,0.724243,0.000000
466,23,0.167939,0.337778
466,24,0.724225,0.099552
466,25,0.011233,0.000000
466,26,0.143403,0.048539
466,27,0.077248,0.000000
466,28,0.119966,0.000000
466,30,0.015850,0.078986
466,33,0.049110,0.076281
466,34,0.089676,0.091504
466,35,0.110865,0.000000
466,36,0.013508,0.008236
466,37,0.000000,0.015922
466,38,0.026667,0.047685
468,3,0.425936,0.000000
468,4,0.104634,0.016760
468,5,0.092882,0.166702
468,6,0.293405,0.000000
468,7,0.357626,0.000000
468,8,0.166558,0.000000
468,9,0.878797,0.942833
468,10,0.096785,0.000000
468,11,0.000000,0.046868
468,27,0.049288,0.033614
468,28,0.160746,0.026315
468,30,0.644015,0.000000
468,31,0.232240,0.035973
468,32,0.621568,0.103476
468,33,0.682180,0.068096
468,35,1.677400,0.000000
469,1,0.000000,0.250891
469,2,0.173818,0.231486
469,5,0.341304,0.000000
469,6,0.133912,0.100980
469,7,0.448660,0.033815
469,8,0.000000,0.069467
469,9,0.190123,0.063256
469,10,0.469198,0.000000
469,11,0.058949,0.000000
469,12,0.187575,0.128320
469,13,0.040335,0.000000
469,14,0.098035,0.050040
469,15,0.083507,0.000000
469,21,0.000000,0.066750
469,22,0.000000,0.022191
469,30,0.165703,0.389094
469,32,0.023033,0.000000
469,33,0.077510,0.000000
469,34,0.029648,0.026885
469,35,0.000000,0.070331
470,4,0.000000,0.110371
470,5,0.000000,0.020026
470,9,0.163551,0.000000
470,21,0.000000,0.053393
470,22,0.054536,0.072095
470,23,0.051088,0.000000
470,35,0.013805,0.000000
473,19,0.000000,0.042837
473,35,0.633673,0.000000
473,36,0.000000,0.259856
